key,score
571520,0.229596
304973,0.689267
286240,0.773752
143005,0.696403
212654,0.0357531
189312,0.38957
444676,0.458544
463409,0.518639
99192,0.671117
578613,0.216651
206768,0.182489
405323,0.228858
156803,0.586078
552361,0.337636
409352,0.243629
375659,0.484553
332374,0.171107
566722,0.378536
491581,0.553628
116595,0.80175
521522,0.142594
399455,0.985623
260517,0.850045
59350,0.632669
92989,0.802824
331881,0.0502007
258968,6.49081e-07
530391,0.423269
95031,0.646737
432847,0.750461
503197,0.452424
565495,0.803098
429972,0.663636
76729,0.782822
203728,0.0134368
479966,0.287378
277397,0.033789
82539,0.975106
482687,0.187931
520650,0.0883602
237371,7.94343e-07
456007,0.0823314
436228,0.0345611
23608,0.607048
219348,0.434989
496159,0.247776
578653,0.505722
440427,0.463179
357389,0.106348
446762,0.337501
305995,0.571306
541639,0.0369169
243271,0.513632
473078,0.531644
382540,0.317376
20980,0.843533
137509,0.914801
6504,0.111247
456471,0.231593
122714,0.780528
7250,0.0246822
25786,0.877466
373128,0.559139
43432,0.815849
93609,0.922938
97458,0.95675
506380,0.532449
431168,0.7492
122900,0.832456
548379,0.804274
236052,0.735675
99743,0.63413
165233,0.412625
508577,0.422957
257169,0.831778
410436,0.634341
579486,0.783312
530630,0.308962
105591,0.558715
493732,0.419145
346425,0.187257
444429,0.861124
210252,0.833899
322573,0.189141
31643,0.690412
171714,0.466654
329810,0.0139007
574062,0.405636
485316,0.29327
457291,0.429379
312243,0.414079
197336,0.432672
375420,0.0250984
5891,1.80617e-07
55692,0.887814
181353,0.608867
318506,0.67305
203484,0.0146322
501871,0.00675383
197892,0.45704
443875,0.491208
349318,0.253844
112945,0.811182
203237,0.227259
489159,0.685611
188573,0.366916
168733,0.430137
187,0.368138
323208,0.710009
307706,7.47559e-08
201299,0.397409
128805,0.683059
490058,0.349333
379856,0.199297
475716,0.671072
150319,0.242378
290493,0.418007
333288,0.184519
57037,0.727599
146873,0.892284
242856,0.597534
261835,0.311351
168598,0.0624245
503163,0.470529
429580,0.170525
118419,0.818019
381834,0.222662
403288,0.106967
293731,0.312033
360560,0.786271
269072,0.69309
407363,0.308985
467936,0.327629
63093,0.895349
472825,0.263643
60178,0.48878
493789,0.370925
72314,0.707092
69940,0.934985
1418,0.211691
10144,0.0124819
114952,0.516832
174661,0.179618
187508,0.493958
330148,0.69456
421595,0.349203
77619,0.490357
511988,0.451157
556040,0.892185
485553,0.0342194
250756,0.0754895
213476,0.609885
221231,0.616724
334340,0.171619
65115,0.731822
220477,0.42899
236193,0.662003
542956,0.0369782
480324,0.409635
107385,0.667999
148724,0.870858
276013,0.00567545
319168,0.139559
109168,0.608871
320034,0.0512829
350868,0.446152
58534,0.86249
489082,0.337883
190462,0.300736
561423,0.563805
124291,0.659414
372754,0.383065
429975,0.663136
29572,0.953797
37373,0.405204
387859,0.715832
463579,0.240574
151445,0.507898
184354,0.474958
385306,0.243523
220944,0.939053
522522,0.281728
449709,0.320545
79844,0.91478
91229,0.950491
99283,0.897541
91736,0.904901
493803,0.754757
396319,0.206873
458845,0.271876
178178,0.622011
258253,0.402594
87420,0.855944
18163,0.907912
571229,0.50433
414805,0.166273
183713,0.252011
496514,0.444126
425080,0.625133
570027,0.935137
216567,0.477509
561302,0.413844
465625,0.0197873
215944,0.704452
454705,0.226817
271301,0.018244
552789,0.500213
442154,0.106528
34506,0.895865
405839,0.412543
201236,0.12668
373002,0.39625
386252,0.912714
244914,0.710708
467964,0.479819
400242,0.147238
101398,0.427054
47069,0.916282
3295,0.285505
141561,0.587455
397235,0.478072
343625,0.83642
369133,0.484406
209621,0.611689
113133,0.732359
5143,0.0293952
376031,0.200297
94368,0.90394
475617,0.529963
490892,0.282245
328230,0.0404897
212778,0.395669
288186,0.0724297
39439,0.734191
17881,0.937198
292678,0.0681708
106620,0.771389
148642,0.639372
116107,0.46494
104945,0.400579
535860,0.146806
178314,0.313455
37607,0.751524
127103,0.831315
131385,0.958682
432219,0.184321
100694,0.905872
489006,0.640794
397033,0.522629
134802,0.737656
193840,0.370923
99756,0.608724
420193,0.685674
396194,0.655957
253365,0.853358
9752,0.354718
197414,0.0199043
18008,0.712692
432010,0.0499416
433241,0.615589
415397,0.81232
559902,0.213774
86877,0.832443
274319,0.14585
436991,0.309487
49536,0.803433
287371,0.731563
230435,0.804356
362325,0.604341
503590,0.320506
23241,0.950921
101749,0.755156
457364,0.398714
512788,0.653632
74900,0.840925
538867,0.327572
307145,0.0384279
418420,0.83248
238313,0.223019
455530,0.0489346
326495,0.680889
410445,0.530184
125080,0.595467
130678,0.894469
201480,0.203891
425124,0.250264
232445,0.906339
174846,0.592664
110427,0.709905
409944,0.193203
545272,0.848309
517815,0.11433
550810,0.771839
420837,0.031131
27593,0.691806
544648,0.185137
34183,0.915524
53096,0.88723
240151,0.0197074
148341,0.635598
463576,0.235326
96248,0.930532
513848,0.354314
514146,0.447521
10727,0.892447
426637,0.279668
485781,0.738456
482126,0.331474
331963,0.009837
473993,0.568118
542781,0.493104
178261,0.367105
222699,0.249271
63590,0.8479
53561,0.972076
146390,0.660973
577373,0.317093
141033,0.913853
563793,0.755398
69044,0.898631
60817,0.670669
401620,0.111271
216398,0.0240632
402059,0.339271
405268,0.35393
433902,0.615121
369802,0.26336
563815,0.779345
277147,0.0543163
18279,0.904513
163461,0.532531
193899,0.41574
577336,0.144773
265764,0.430491
477514,0.752185
277939,0.093762
126826,0.661413
215648,0.757225
82584,0.727378
548202,0.837811
499688,0.325453
122527,0.938193
456208,0.123122
139116,0.633325
499526,0.383723
106138,0.808636
214287,0.0412594
156256,0.75442
216227,0.664274
329593,0.742109
86835,0.94562
89542,0.967894
470524,0.222571
411121,0.357837
296687,0.602805
80208,0.935826
445822,0.295533
212312,0.751321
54435,0.801011
209875,0.520451
190886,0.423429
573162,0.0476881
456140,0.173226
410152,0.177763
148122,0.74501
273613,0.621317
190912,0.527973
390872,0.561093
11755,0.735769
512240,0.745523
365057,0.408566
130772,0.726615
106982,0.722328
230226,0.327649
134444,0.817099
32733,0.698514
178924,0.612687
281415,0.11619
531707,0.310458
69993,0.924256
188787,0.343987
502702,0.648473
247436,0.33538
283953,0.66958
440925,0.718463
302913,0.353364
273482,0.369524
467150,0.295851
402368,0.804365
26736,0.909056
128578,0.578848
296538,0.466278
274544,0.332963
356273,0.762915
53514,0.93164
311280,0.78273
436667,0.471881
319038,0.298344
196797,0.618859
158977,0.723195
277970,0.0420164
227582,0.859794
374513,0.754936
168818,0.643512
142030,0.583999
264035,0.0245508
189124,0.608425
273198,0.078733
10060,0.752249
504916,0.787586
486126,0.703953
171769,0.620293
513271,0.640902
128138,0.336055
498189,0.691824
494907,0.777098
571001,0.880269
486841,0.68102
233231,0.827021
234350,0.665465
446400,0.254923
576199,0.223766
248662,0.689713
538791,0.438116
209903,0.54551
467361,0.662131
479363,0.347255
223177,0.728117
542928,0.0128464
512103,0.410678
262315,0.25921
558186,0.347872
221688,0.796822
33398,0.945018
14826,0.0904831
191920,0.509157
255942,0.392457
393193,0.312642
117877,0.93126
169595,0.37457
87475,0.903587
201723,0.238836
232082,0.0145566
99589,0.942419
478570,0.455029
117966,0.905827
21977,0.944198
464055,0.374467
291130,0.138959
201509,0.0711349
118697,0.890379
404277,0.401153
236100,0.96882
190254,0.712828
514356,0.327761
547741,0.347199
499891,0.661618
210542,0.838657
353646,0.327844
386761,0.0993642
383958,0.0528721
524923,0.379462
580249,0.272939
501390,0.522631
492615,0.66678
364419,0.663186
124782,0.937941
23438,0.808277
574049,0.0655149
67567,0.894996
438738,0.429136
100834,0.520643
505888,0.306057
161350,0.636189
384919,0.892791
565706,0.830508
31169,0.824285
451378,0.230304
249838,0.639183
233315,0.499662
369814,0.429618
237137,0.495662
556169,0.766434
48573,0.88964
540981,0.0263345
440100,0.223125
360601,0.428246
536833,0.281771
134698,0.384812
280190,0.0642918
265913,0.0636359
470184,0.548498
66198,0.677883
363969,0.0150716
311978,0.318565
29958,0.862855
115755,0.901738
327975,0.376034
92333,0.911924
510177,0.313867
162455,0.286678
180038,0.659999
176044,0.133101
389773,0.385747
373186,0.808459
120573,0.801657
574532,0.301955
116581,0.743621
32200,0.938445
172824,0.442275
136011,0.92107
87135,0.84777
250858,0.730727
380020,0.0215937
27016,0.931285
14414,0.0203018
389410,0.501126
164054,0.543221
490406,0.295388
347835,0.69872
336466,0.199398
16375,0.869895
357533,0.806364
288682,3.44569e-07
393091,0.459191
22,0.871966
104395,0.765051
240203,0.125484
168383,0.653324
460595,0.0938235
508412,0.180112
230674,0.225834
27980,0.779779
492982,0.0187342
472149,0.419334
474567,0.164999
457661,0.388561
224974,0.420961
241346,0.515516
363740,0.673092
25060,0.700448
346013,0.406278
567031,0.26112
438276,0.268898
64158,0.464491
447408,0.850077
125958,0.339122
296226,0.627357
274152,0.683495
460949,0.438093
516325,0.386615
432117,0.670891
544595,0.235563
258704,0.937266
29122,0.763729
349755,0.344634
446755,0.415847
187844,0.350786
415442,0.191406
434463,0.432452
222484,0.866583
369685,0.235581
504071,0.685233
3314,0.833398
544226,0.39577
295656,0.45756
81239,0.677328
522659,0.368737
396854,0.247491
338686,0.366643
279486,0.00705944
388943,0.807871
406057,0.19116
339961,0.36073
147626,0.618353
83072,0.929163
236447,0.0149051
103350,0.83886
184633,0.703159
295725,0.646479
527642,0.383303
419416,0.541255
234461,0.826836
236658,0.319516
336425,0.65367
374698,0.691144
341024,0.455861
119435,0.593484
212664,0.131986
363015,0.507594
300377,0.727519
132514,0.818377
37496,0.812577
78115,0.71281
83429,0.974246
467013,0.365429
496220,0.397378
565735,0.603357
397007,0.158639
349277,0.458443
401648,0.406709
336283,0.427457
364049,0.754373
427901,0.665566
72926,0.782771
523037,0.524359
557907,0.181861
233752,0.833511
243731,0.561881
137279,0.635522
192179,0.482266
456806,0.532703
236468,0.0278858
10503,0.302816
92066,0.912428
94014,0.843914
116797,0.948899
390418,0.504209
532828,0.0392857
10738,0.901529
62478,0.813329
262825,0.196512
45854,0.900633
251463,0.776435
263863,0.803217
203678,0.309634
129818,0.526132
83100,0.88972
351612,0.437613
99404,0.958092
82398,0.820982
298628,0.0195768
294132,0.205655
78842,0.873157
559515,0.504455
316808,0.045504
515546,0.0119982
363648,0.189007
47992,0.816524
541070,0.044357
108704,0.668182
58873,0.868389
447301,0.286156
306749,0.514437
452478,0.33823
49821,0.534113
519584,0.497888
287162,0.0455267
203329,0.168587
195189,0.539362
465230,0.0184145
361215,0.276454
283720,0.0433131
325080,0.312137
467995,0.463676
188893,0.57939
385446,0.110142
392342,0.543694
223641,0.821603
474200,0.196303
75656,0.851083
162681,0.464439
405741,0.394555
272716,0.0293766
285962,0.10762
51011,0.860424
229945,0.852246
90803,0.652523
435099,0.197721
487010,0.753176
55470,0.823023
99605,0.885444
65894,0.732723
112435,0.773843
22743,0.921635
358743,0.765371
130087,0.676851
147131,0.734406
174314,0.702016
176789,0.640701
568772,0.856176
516560,0.136937
413146,0.862832
561980,0.983499
43197,0.460572
491784,0.55466
116605,0.664063
179412,0.2321
337743,0.737669
119525,0.679326
37646,0.930522
216130,0.28964
17802,0.778475
569282,0.547841
36079,0.952395
133537,0.623175
90967,0.954048
323105,0.29127
569745,0.529259
224062,0.690799
571646,0.244478
360129,0.330405
20351,0.824594
336891,0.0182139
184401,0.248186
483599,0.18768
294467,0.0798015
203579,0.171014
541834,0.443994
52900,0.920798
340779,0.393544
156932,0.619359
302744,0.0831117
119511,0.793859
342196,0.0202594
197087,0.578797
528951,0.219134
100386,0.799331
433783,0.340043
390766,0.85956
392711,0.941128
397645,0.757905
389176,0.757392
187049,0.564269
267447,0.601918
169185,0.695591
292545,0.0048105
82030,0.847078
158571,0.682284
173700,0.382651
406888,0.862412
326296,0.0251082
234152,0.735317
369820,0.507909
203632,0.133174
414700,0.601504
522767,0.499802
410326,0.191181
257108,0.450336
279350,0.445056
271656,0.204421
553855,0.656711
114010,0.895392
221706,0.918508
130515,0.703727
158938,0.585656
246525,0.161392
6314,2.32123e-08
307777,0.018087
559190,0.261056
460928,0.541416
412607,0.0765927
435837,0.297563
282674,0.45193
215120,0.783078
267790,2.03095e-06
245836,0.382593
466760,0.35437
110042,0.585075
235430,0.753989
305036,0.557228
524470,0.415471
202398,0.52596
163817,0.570362
447200,0.424579
220361,0.294903
538998,0.00780445
412406,0.780671
50332,0.901264
243799,0.456659
297171,0.564134
425036,0.340727
390975,0.176952
195737,0.499086
234512,6.99945e-07
210625,0.160155
283442,0.687322
428706,0.770138
296996,0.409434
556829,0.881609
511198,0.0152527
333289,0.185094
399130,0.335281
6316,0.786206
31126,0.430901
476136,0.0373649
36933,0.930248
542452,0.0685162
222867,0.783491
108783,0.779926
306057,0.555667
577228,0.536794
34219,0.371387
225869,0.236345
63198,0.626409
284083,0.00803559
73782,0.768132
171290,0.226317
55589,0.289619
493162,0.381047
468467,0.344256
38350,0.701179
25942,0.772078
152764,0.574026
328691,0.455269
394575,0.661442
504088,0.00173429
11054,0.7431
499989,0.364237
380060,0.279951
152339,0.76519
464611,0.0140069
466191,0.456571
381897,0.449488
574005,0.325743
120792,0.683483
260435,0.719476
406338,0.848774
430865,0.584079
432414,0.634897
579884,0.578975
91046,0.623503
383460,0.510893
334288,0.724033
288162,0.0627273
482705,0.165898
488822,0.518756
427791,0.858606
445646,0.820002
407604,0.827575
51554,0.175458
129973,0.901396
279058,0.137822
560664,0.349432
561193,0.640014
247528,0.508573
219399,0.787843
550097,0.712208
330602,0.653117
58711,0.542793
410035,0.243379
257878,0.0451586
556009,0.840799
29131,0.834918
541939,0.161421
396241,0.742016
453496,0.354047
96606,0.959439
532722,0.60386
506739,0.293227
441597,0.595074
207015,0.252007
239319,0.0946842
72185,0.356182
197944,0.587697
425713,0.693693
498096,0.346788
510076,0.412335
488816,0.599334
257996,0.291031
22614,0.582383
377121,0.128982
561655,0.21676
552185,0.505874
564630,0.864227
144424,0.852054
246101,0.12812
567591,0.537111
521433,0.616367
225996,0.812644
161286,0.539502
33044,0.199784
259931,0.336086
355864,0.340566
157051,0.595208
27184,0.606528
129568,0.965947
475629,0.378781
279264,0.742352
89172,0.790766
410189,0.146321
322100,0.29433
280500,0.727986
132157,0.547337
484756,0.345917
468829,0.540753
566947,0.32893
107689,0.553712
566326,0.687241
31405,0.87744
457244,0.234299
518784,0.0885295
129750,0.432469
567211,0.455741
574190,0.426556
273813,7.88024e-07
186353,0.219788
395192,0.601394
491327,0.653839
529660,0.584463
353347,0.570255
249162,0.461127
433738,0.429878
168460,0.527233
71157,0.783494
142875,0.801799
394938,0.845225
100014,0.328576
526729,0.515377
454039,0.443945
14679,0.786474
121275,0.750659
72869,0.8815
255157,0.894729
457170,0.189149
391376,0.801098
501515,0.452509
236985,0.524943
303945,0.609706
140237,0.862149
441186,0.10443
290528,0.790196
41288,0.598047
144565,0.482505
507370,0.467149
65291,0.53137
133210,0.801433
132900,0.562437
280503,0.703989
107733,0.744969
112202,0.87927
175914,0.487028
247064,0.163205
128136,0.301722
508824,0.255576
470937,0.285287
163970,0.416237
412157,0.335375
519879,0.460114
473347,0.0122354
36083,0.947657
115697,0.836098
481386,0.549274
189155,0.510443
233522,2.09588e-06
26247,0.704543
448151,0.592665
35749,0.943791
490903,0.537802
465213,0.495134
211087,0.570708
542463,0.107487
221447,0.207184
133641,0.389966
548060,0.336893
286252,0.789999
240300,0.762375
237808,0.714277
243967,0.134641
230086,0.913053
505859,0.521342
262471,0.87025
10723,0.853572
323419,0.04251
352553,0.230065
272056,0.695194
108488,0.810842
281360,0.0681835
177736,0.193532
557362,0.81498
394351,0.482232
373567,0.406669
115309,0.827814
274216,0.771935
156001,0.76453
164564,0.395109
563920,0.757734
227649,0.719469
541486,0.098496
383930,0.804388
95330,0.760331
135964,0.715282
427469,0.312491
5538,1.26313e-07
306838,0.390775
292675,0.0534559
87115,0.940658
579541,0.84948
342343,0.844552
289822,0.108575
208611,0.0632415
8071,0.226923
526176,0.0363276
407189,0.202553
436822,0.386115
445422,0.526273
299120,0.623415
487629,0.349712
489469,0.462702
287678,0.156126
262792,0.419524
229690,0.0198198
454049,0.446834
389008,0.881518
224653,0.66699
419569,0.7944
327046,0.0174692
194356,0.724725
196625,0.275789
293399,0.676263
486591,0.391958
491381,0.46033
335318,0.688916
355799,0.507157
544796,0.329317
308693,0.0273341
513598,0.267819
270946,0.625079
9176,0.0400806
406650,0.376019
427657,0.313506
376083,0.0186269
325904,0.364793
249510,0.136171
444591,0.15023
313321,0.562145
520313,0.249568
401796,0.248635
102927,0.736672
361146,0.831144
245342,0.519523
515133,0.376405
412682,0.662737
280992,0.459283
282278,0.717603
376198,0.34887
559554,0.0276942
468702,0.264017
507600,0.611653
176130,0.239932
80646,0.489868
415079,0.384513
546353,0.0461493
424880,0.547549
507525,0.294623
358873,0.410926
69404,0.333825
212987,0.0453121
444895,0.350835
195903,0.624271
17727,0.8674
209532,0.230671
171754,0.615846
309841,0.378471
558459,0.344342
180671,0.239048
441169,0.401704
57207,0.677043
361446,0.363609
198070,0.202814
45178,0.492591
71551,0.879944
156879,0.776887
430344,0.412359
342556,0.632563
361720,0.865196
180025,0.671874
514007,0.134435
128203,0.616651
547739,0.345415
115612,0.769183
196468,0.659981
482629,0.369905
127454,0.737907
6366,0.820128
195946,0.222498
294901,0.0840822
227260,0.0351315
399224,0.261612
470627,0.737138
517459,0.404931
434873,0.464411
178382,0.641493
95357,0.819807
461437,0.448375
517123,0.66846
538546,0.359113
218350,0.0306007
321627,0.611882
548342,0.908029
329696,0.0397038
419716,0.141942
550266,0.714848
103960,0.963648
60466,0.353907
139819,0.585585
325506,0.0657301
388089,0.137339
107852,0.896894
264376,0.771687
428507,0.523725
159600,0.692092
185237,0.255201
417066,0.481223
535442,0.260747
271990,0.804413
519364,0.37618
288158,0.0965275
132837,0.843352
469231,0.510853
462047,0.323028
280562,0.706001
554558,0.30103
339494,0.0478081
236906,5.88341e-07
338313,0.0270644
262804,0.184589
136994,0.581837
213780,0.507628
484153,0.124636
78616,0.843028
78566,0.897706
520496,0.754919
497333,0.738546
466124,0.0108098
118571,0.780099
404215,0.151127
458012,0.232198
402279,0.0797735
261103,0.0470837
398535,0.301849
320135,0.0513885
107268,0.641311
316262,0.311005
10091,0.0209086
336,0.437751
189897,0.614162
522365,0.298674
81358,0.861292
534132,0.275755
292984,0.619054
210125,0.211183
506803,0.311155
486537,0.302191
21872,0.774882
167097,0.702665
508726,0.75021
187287,0.369608
547152,0.239087
394065,0.887361
239226,0.0071847
108889,0.932701
304712,0.0699837
332984,0.521252
479337,0.28618
244982,0.00645153
110468,0.772765
314030,0.720757
438668,0.479996
251849,0.104632
278675,0.150607
238401,0.438937
576570,0.243968
413566,0.437202
289841,0.107503
13613,0.17959
374890,0.290407
358090,0.349554
523227,0.835491
158120,0.694433
323209,0.720522
523695,0.69017
499591,0.537211
394992,0.386544
280139,0.173218
272144,0.0955891
118711,0.635435
408249,0.134781
171347,0.406207
311557,0.454596
395535,0.665227
20062,0.928489
357539,0.673169
363789,0.501159
85033,0.846519
187836,0.557069
210010,0.141285
66778,0.953864
516185,0.345408
334670,0.0450396
461283,0.224981
416938,0.476195
390939,0.92003
6026,0.0822033
477384,0.169026
280173,0.0801932
218218,0.782632
406720,0.492647
353078,0.811565
25442,0.888139
230485,0.791511
173454,0.560957
338864,0.0240656
61132,0.612957
467480,0.43238
77915,0.735536
66499,0.598096
116116,0.391039
135116,0.577665
148776,0.883825
208087,0.283252
221197,0.795228
266115,0.7951
71250,0.924301
192663,0.249982
307990,0.50728
347226,0.691249
433174,0.591472
431854,0.2495
537684,0.257165
231596,0.0175368
410069,0.335041
255171,0.763291
338609,0.571076
64987,0.735354
365570,0.170583
60423,0.871449
254205,0.901091
199608,0.342554
28713,0.882541
479234,0.53687
528512,0.16744
318807,0.0181413
497183,0.338586
251952,0.386714
326035,0.19119
176779,0.379954
380688,0.238214
206270,0.536739
463035,0.379866
577783,0.406695
493336,0.409753
531387,0.678277
430904,0.463561
499335,0.669127
21911,0.864145
396738,0.264351
311367,0.0210469
370026,0.536532
425582,0.375776
475754,0.517616
569122,0.146901
461493,0.61873
314984,0.331055
245462,0.173261
307898,0.551447
82270,0.531148
65439,0.765979
109054,0.769377
370508,0.598681
578746,0.314091
41818,0.460059
525141,0.267691
288104,3.09199e-07
482388,0.219058
75408,0.446538
330762,0.264908
119653,0.64895
244506,0.312045
94762,0.565447
10453,0.00417857
14617,0.0187379
272409,0.428365
399961,0.417527
351244,0.503775
124897,0.69601
106702,0.893863
338766,0.389943
443464,0.542524
387750,0.239239
466576,0.337552
307329,0.374673
388221,0.913264
182814,0.122594
370962,0.789363
234282,0.656175
235011,0.0424575
310448,0.687936
355303,0.568737
67080,0.896983
95453,0.851717
220933,0.862929
170683,0.260548
382323,0.738667
335797,0.399344
260606,0.130795
382373,0.921214
423472,0.603998
432629,0.358217
288604,0.0109848
491753,0.607205
472216,0.142619
232169,0.50494
143622,0.484708
540095,0.292583
22464,0.666884
527941,0.428894
548740,0.551963
404648,0.523778
294485,0.0582507
524525,0.108465
568245,0.624321
373265,0.905295
579297,0.567767
474693,0.663262
96020,0.92202
65327,0.874091
25199,0.954902
26341,0.960919
124777,0.817097
299790,0.581156
5576,3.77422e-08
67399,0.732535
141189,0.490326
579146,0.549554
211845,0.0310737
344249,0.871453
508136,0.409977
31459,0.925474
103609,0.82563
576628,0.695918
51051,0.533383
356862,0.353034
53169,0.895884
509806,0.862362
445265,0.571847
451199,0.479835
379058,0.91666
251027,0.487045
329076,0.0213354
405356,0.18242
101359,0.912779
188044,0.533524
502614,0.451346
539808,0.0349404
172247,0.421609
418156,0.303414
25548,0.526557
238650,0.756372
518238,0.0411664
381548,0.423207
21782,0.94107
439357,0.423217
504891,0.545659
154701,0.521213
200340,0.425024
425047,0.597211
454444,0.144244
559023,0.0172762
556702,0.328895
82823,0.847728
293085,0.054124
224531,0.761268
420875,0.152929
22152,0.812018
164754,0.810082
40039,0.894631
204917,0.272129
365900,0.0233618
195589,0.665442
499488,0.218812
45419,0.715483
402760,0.671647
216724,0.227318
440820,0.368209
287344,0.747277
100899,0.854336
329590,0.696993
301550,0.67886
19209,0.915274
361371,0.582027
523163,0.288537
446974,0.768903
70767,0.670548
335195,0.170744
434835,0.493455
53478,0.792149
153655,0.818629
130376,0.628711
44841,0.763096
571667,0.233206
387519,0.86775
234079,0.186186
184568,0.638469
538715,0.0205706
242412,0.803679
524402,0.493164
81943,0.917922
217083,0.770511
56952,0.856578
17465,0.807345
275794,0.728452
386567,0.849334
220610,0.416724
22529,0.92141
152016,0.520663
82396,0.831375
206718,0.0776977
148797,0.798014
168812,0.507395
351489,0.521123
385181,0.290963
230639,0.0156071
172638,0.612824
564078,0.832963
450987,0.378919
305437,0.584027
256112,0.0746645
231044,0.906411
517136,0.62568
532377,0.565366
71345,0.845241
92574,0.947661
290301,0.100203
176079,0.405672
229687,0.0202769
202242,0.15676
419784,0.431705
331265,0.0175075
225121,0.693205
408644,0.240687
362442,0.0176506
13013,0.00816405
297779,0.114068
107125,0.866947
88763,0.874793
483992,0.410332
227514,0.815301
180438,0.267448
416671,0.521889
271231,0.120636
334367,0.381393
353845,0.854315
402136,0.914242
450720,0.733509
372650,0.431178
73093,0.493341
547215,0.0479629
307660,0.0620741
274079,0.4911
388718,0.324351
496046,0.703331
241416,0.807339
512232,0.572299
185233,0.22616
12924,0.0550107
580476,0.407094
559535,0.399355
305118,0.560889
411835,0.831445
476206,0.198495
499159,0.554957
265577,0.297879
21635,0.739266
89645,0.624363
392658,0.903675
353242,0.828207
33284,0.756154
477036,0.0299219
342984,0.840215
454389,0.164769
120869,0.432346
243514,0.153119
465025,0.435428
479715,0.507961
372208,0.277419
300281,0.300613
289824,0.118998
256556,0.552856
239988,0.572254
74627,0.586739
230575,0.824166
198752,0.288747
545208,0.35364
29835,0.913619
207379,0.5515
306240,0.00327355
381121,0.22042
139319,0.383128
557319,0.851378
8856,0.368799
17749,0.837194
435307,0.0981584
19963,0.908709
26798,0.297152
14057,0.806944
265851,0.255784
495697,0.343497
127685,0.878113
553152,0.930215
452977,0.284045
349528,0.376469
205271,0.157351
334431,0.695573
566542,0.837369
322815,0.00934927
384067,0.0548441
83623,0.941388
548535,0.327769
378097,0.0397228
416030,0.66742
449264,0.690726
225127,0.691254
330062,0.291015
268168,0.0585476
102725,0.769348
334814,0.0124297
538096,0.106156
43224,0.598332
288038,0.0105907
130621,0.76444
184014,0.549488
427212,0.681456
576604,0.213212
552083,0.93564
190112,0.403732
342177,0.0403039
154634,0.780597
237370,7.10899e-07
422835,0.568558
277873,0.149078
303609,0.513721
114497,0.757815
491803,0.57609
335439,0.0526374
138607,0.527518
320967,0.634057
294138,0.234564
415381,0.737006
550240,0.893672
285820,0.0365105
35636,0.63199
490938,0.623891
398905,0.261366
89368,0.862161
571789,0.23803
168062,0.236927
550160,0.00571457
113471,0.738627
211201,0.140115
372631,0.786474
57544,0.734772
354411,0.351623
169042,0.450404
232589,0.0190868
68290,0.740335
298042,0.70299
247888,0.842895
387070,0.141268
466927,0.512944
295843,0.021764
325283,0.743629
230432,0.823689
483049,0.274745
337974,0.583034
244066,0.0285312
246199,0.705608
502372,0.437388
167753,0.491843
401416,0.729638
213952,0.0244514
288326,0.12358
156074,0.426678
293235,0.0177357
353403,0.223973
388836,0.886237
389576,0.795031
571938,0.256352
543267,0.16655
466547,0.103622
286646,0.428803
60248,0.865019
563241,0.505185
475136,0.281991
103016,0.812755
350610,0.115724
543519,0.245045
62989,0.731267
283175,0.0407557
437107,0.526405
181910,0.540547
573703,0.391809
137473,0.932581
59947,0.700272
556917,0.8343
281116,0.820921
439556,0.424409
529723,0.388627
507666,0.842974
439737,0.763847
511639,0.015677
203319,0.354908
511876,0.269846
91219,0.867973
367989,0.666237
484342,0.171567
451312,0.687417
575792,0.626839
27918,0.564581
322427,0.497738
55681,0.850442
31291,0.83203
476265,0.363324
252788,0.656152
33747,0.940009
52788,0.687712
296794,0.139064
86925,0.962206
78444,0.731363
558489,0.962035
527907,0.362179
462339,0.49453
33140,0.632826
277392,0.0407677
572960,0.656884
252002,0.0687185
58357,0.868887
99925,0.908208
482380,0.179332
542019,0.0214596
215868,0.398295
21643,0.798071
427244,0.550938
424211,0.0066737
402205,0.619069
221862,0.383039
278631,0.459887
194423,0.146444
502978,0.00460137
506278,0.571657
265450,0.0596704
334104,0.0196271
464150,0.146282
56863,0.163049
283575,0.143196
493564,0.48909
320741,0.285761
507366,0.388531
542261,0.0245961
461953,0.863734
324793,0.0583056
307353,0.539966
195010,0.0354027
146246,0.910275
243070,4.05493e-07
425445,0.202311
1535,0.72299
371605,0.884238
285199,0.0676975
567133,0.237035
572066,0.761202
308902,0.627028
373802,0.362455
331615,0.633504
125499,0.553724
574304,0.838512
32134,0.773426
4120,0.172073
189938,0.470752
551732,0.750398
558685,0.119071
28079,0.893747
360889,0.864604
427414,0.718638
153052,0.706273
138418,0.642171
525478,0.112933
398712,0.900981
394746,0.886062
461158,0.0371221
123846,0.558699
185328,0.405693
269351,0.712036
42826,0.434114
212331,0.766439
406585,0.259366
213662,0.0340085
410868,0.469017
499187,0.493087
555559,0.665445
268687,0.0279712
382389,0.615734
459479,0.295416
558992,0.431938
553587,0.275724
205008,0.168053
231082,2.16655e-06
77886,0.930516
468143,0.411287
436204,0.0405314
139148,0.361622
210282,0.102621
287817,0.231654
73334,0.910108
462621,0.0672503
335088,0.386968
2999,0.117095
399235,0.440609
327457,0.69817
256746,5.97634e-07
17376,0.747
9107,0.0163472
552142,0.749664
88966,0.780177
550974,0.840706
544205,0.133758
506502,0.34388
8545,0.828221
268433,0.412017
329108,0.0217318
182272,0.115676
